no,flag
8714,0.0400705
11751,0.053711016
9033,0.083094746
9850,0.079533465
4927,0.068759635
16520,0.04458041
15150,0.04259808
5176,0.07688856
13524,0.07688856
5906,0.053302176
76,0.06780431
6617,0.122424774
7129,0.018987173
1117,0.058783576
2398,0.07887627
6084,0.055188406
14537,0.08078341
13921,0.04569037
16769,0.075223505
13171,0.19918899
668,0.041043006
15017,0.069000594
11005,0.035452947
12287,0.020068394
13805,0.09363635
3127,0.06089904
15669,0.13789602
8288,0.12668659
171,0.08046928
12357,0.058076896
4267,0.040870503
14052,0.08969375
5806,0.043297112
3376,0.088695124
8567,0.023814827
6598,0.041460037
16663,0.04757023
2439,0.075223505
17349,0.021989835
11400,0.051371925
1182,0.0456165
13702,0.08061514
15886,0.040628243
15528,0.076093934
278,0.029983476
7945,0.07688856
1818,0.063267745
11721,0.0796944
5783,0.041047435
5479,0.048612256
15623,0.03686717
3582,0.014830687
5052,0.074182056
7555,0.047588993
8084,0.0644745
5837,0.042429328
14073,0.02194523
7772,0.09178621
12094,0.062258974
4689,0.048740126
7324,0.07688856
12675,0.07822807
583,0.08061514
3709,0.02187971
13855,0.05947176
335,0.055507015
5680,0.061729964
334,0.021297418
12535,0.04164726
15545,0.026630977
803,0.0669411
4298,0.042295225
16750,0.057314243
16793,0.033345684
1047,0.07887627
2897,0.037507
2818,0.06991739
17440,0.06664951
3905,0.056319553
6851,0.044955056
11530,0.11113544
12041,0.09720926
7312,0.15499605
14873,0.021205502
1453,0.045868024
8170,0.044553082
8099,0.11259889
6257,0.075223505
9657,0.05638733
14371,0.04002226
5386,0.12679255
1321,0.058339853
14554,0.059066318
15994,0.024233164
7071,0.075223505
13101,0.08061514
9329,0.07822807
6498,0.014168976
5738,0.075223505
14564,0.03083347
3984,0.075223505
11275,0.07798458
7089,0.07688856
1173,0.10216715
6307,0.065017164
7143,0.16955991
7182,0.08078341
1298,0.07653641
12808,0.040203355
4350,0.046462964
3573,0.051981438
7063,0.05005991
7364,0.057189487
12930,0.22574997
11112,0.05168053
7119,0.06849787
17122,0.07653641
2455,0.06178107
12526,0.075223505
13644,0.038873356
5004,0.07688856
11393,0.07688856
10992,0.105202906
8412,0.04244042
4156,0.06844557
15068,0.0958103
13246,0.13662897
8097,0.06550833
15091,0.07887627
1358,0.15404217
16585,0.06472973
16182,0.15859368
5592,0.080440015
2539,0.025680281
7991,0.03247199
9325,0.03698162
3142,0.08675815
11609,0.039368957
2558,0.07887627
5748,0.07688856
13479,0.049959507
4785,0.07369521
12091,0.016527215
2713,0.020713821
6101,0.07532919
419,0.07926346
16344,0.03184655
13149,0.018949734
13945,0.09065984
316,0.09499686
2183,0.06839327
8063,0.09007882
6573,0.075223505
1360,0.025535777
14265,0.018007383
10630,0.06098694
6945,0.07610173
7972,0.040006354
1160,0.040982276
11536,0.32238853
1599,0.031723376
17204,0.14700077
12548,0.03471466
7292,0.06251021
12946,0.10200316
5618,0.08177301
14883,0.038700406
3929,0.10290118
15146,0.033890788
9316,0.075223505
1037,0.07688856
15589,0.032478284
16169,0.06415769
8339,0.03182589
7102,0.06219723
6041,0.075223505
5977,0.076093934
14612,0.15577775
2045,0.08073957
874,0.08675815
14750,0.105310574
1035,0.043096352
11827,0.039197467
12413,0.0776678
16470,0.0776678
6268,0.08061514
11756,0.071045734
12217,0.082993515
14020,0.039195854
12274,0.075223505
5329,0.08705661
7734,0.075223505
8698,0.096520655
2371,0.07035058
5401,0.024527028
9116,0.033613097
8037,0.08414569
16067,0.06516883
2174,0.06156037
8599,0.075223505
14854,0.14131004
8446,0.075223505
4714,0.06664951
6897,0.08061514
14224,0.065446705
16797,0.045241874
6420,0.0643141
16010,0.032772996
10533,0.027799439
13008,0.075223505
3661,0.06472973
10954,0.06844557
14122,0.075223505
17221,0.03513711
15153,0.026598731
2162,0.075223505
5949,0.062418196
17126,0.06632482
14987,0.08675815
16827,0.194272
277,0.05898865
5638,0.07688856
17462,0.07653641
12909,0.07688856
8674,0.0491831
17250,0.060811084
6386,0.045983672
12197,0.16079716
7541,0.051981438
16735,0.075223505
7778,0.07887627
14138,0.038712405
699,0.07926346
8194,0.05812414
379,0.121739425
14181,0.075223505
11044,0.06472973
13549,0.022917714
15338,0.06778841
1247,0.06839327
11845,0.048877936
11330,0.059932917
12602,0.07369521
14892,0.06617913
3091,0.101131484
2982,0.046118584
8982,0.047588993
16485,0.0527597
14041,0.20536673
12865,0.042139743
13046,0.06781962
15480,0.11241715
15004,0.16602345
3279,0.04197886
749,0.026992671
12970,0.073716454
1703,0.18164362
8223,0.06606181
9210,0.047588993
10613,0.039712466
4358,0.09025838
16083,0.081184044
16773,0.04092755
16992,0.092291504
16709,0.074145235
4054,0.06791035
7839,0.07887627
7406,0.049969025
14628,0.05159189
14311,0.058725376
9796,0.0370045
2927,0.023892973
7888,0.085614026
8482,0.07688856
4903,0.0728158
14733,0.043769427
7970,0.075223505
7504,0.037454303
1261,0.06472973
12498,0.046114232
1768,0.036663387
16250,0.07033708
12866,0.090757445
13607,0.075223505
10386,0.06491872
8366,0.04021551
16591,0.034342334
7295,0.051402014
691,0.049246177
6022,0.09750258
10801,0.21983126
8401,0.087298095
769,0.07655448
1198,0.092824146
3691,0.056425832
1192,0.10598355
12324,0.0398586
7443,0.053563356
765,0.044476975
16576,0.041150283
9111,0.019359108
14591,0.094579756
951,0.0491831
17279,0.13447343
11857,0.047588993
1422,0.05473398
6952,0.080521
10701,0.07887627
4139,0.02768176
17174,0.043834902
917,0.07610173
2256,0.07926346
14729,0.037221797
4233,0.04490548
9857,0.02722108
1194,0.075223505
12166,0.075223505
3086,0.06472973
4587,0.059314992
3048,0.075223505
4331,0.14373581
16378,0.19240496
12801,0.07889857
1251,0.10293314
4312,0.12097104
2000,0.0971487
12254,0.021674708
12712,0.1048958
704,0.113861
4314,0.16230722
11352,0.04215238
5205,0.08078341
9421,0.100996844
13391,0.075223505
14422,0.028565625
5399,0.093004234
7583,0.06472973
16699,0.10538131
6289,0.047588993
14671,0.075223505
16753,0.06823248
12559,0.04860467
2097,0.092883214
1506,0.037236206
7995,0.04688664
11339,0.076952554
7954,0.12260728
7401,0.1951364
10830,0.032272186
8124,0.07532919
6243,0.10458069
3682,0.075223505
7046,0.11914483
3174,0.060159706
5631,0.075223505
11189,0.06942568
14076,0.075223505
11199,0.075223505
8758,0.0776678
12052,0.0666709
17433,0.025149148
4751,0.03975533
4477,0.060280178
6676,0.07887627
3717,0.0905676
15694,0.06098694
17308,0.07887627
9473,0.10794675
11034,0.07688856
568,0.075223505
14453,0.07887627
3349,0.07688856
13424,0.13745518
16153,0.027599843
8974,0.0776678
9834,0.07354031
13533,0.06839327
10602,0.049590427
1204,0.05346786
3354,0.07688856
16629,0.07305973
12146,0.060004067
1748,0.07688856
770,0.076093934
8596,0.029583992
1885,0.10538131
2138,0.07887627
7613,0.042847853
7846,0.066694334
6179,0.042200953
7697,0.036108248
6600,0.03899991
3404,0.06472973
14198,0.031020882
13241,0.13633199
3940,0.12527755
11258,0.06244578
4607,0.075223505
8089,0.04850544
8582,0.07949745
11673,0.098454356
11081,0.049477473
2821,0.06679623
5958,0.05088902
1209,0.061451532
100,0.022715837
16176,0.04596926
10014,0.05155256
5517,0.06673887
3088,0.050397567
8943,0.060051017
3693,0.06839327
16220,0.14092465
4953,0.09978003
12200,0.024795964
11687,0.075223505
15989,0.046701197
14516,0.04037581
10300,0.098096535
4638,0.075223505
6991,0.023472488
4193,0.02908174
5891,0.05588721
16547,0.15036775
4559,0.030662248
8691,0.052609786
12423,0.035576288
14778,0.15315962
3937,0.07949645
9999,0.08760816
2676,0.07124842
5905,0.07369521
7690,0.13565663
1111,0.16276848
17065,0.09258868
16370,0.075223505
3224,0.054145895
2921,0.048674874
3553,0.042225126
4484,0.07369521
6704,0.042671856
2324,0.07369521
6217,0.06866549
11357,0.07822807
9817,0.04665863
7953,0.05809695
16958,0.07688856
17010,0.17936765
8764,0.06264981
9280,0.1263318
1020,0.039880347
5656,0.07822807
10962,0.075223505
593,0.054960012
8577,0.08061514
6111,0.07688856
3381,0.1978514
4000,0.039048936
14438,0.030435545
10656,0.04969608
3298,0.06472973
865,0.07688856
6020,0.06122548
1144,0.06818129
12240,0.055427458
6446,0.075223505
11774,0.07688856
7069,0.1369146
12109,0.075223505
2801,0.057339475
13828,0.07655448
1395,0.075223505
14528,0.02622556
2939,0.07098105
181,0.09106631
13174,0.06706673
11612,0.06516899
13872,0.075223505
9990,0.0909436
449,0.071268015
10625,0.032185026
5060,0.051166575
6450,0.020724759
871,0.07369521
13481,0.075223505
9231,0.08142878
302,0.043571528
8500,0.06708065
1594,0.17757575
8439,0.060888685
4538,0.06839327
106,0.037179682
5576,0.109702535
13070,0.030954909
5614,0.072113656
5684,0.106657155
13074,0.07369521
323,0.075223505
3252,0.032494433
17297,0.019035842
2424,0.07688856
15477,0.0462311
14751,0.06910785
8104,0.119072475
977,0.06516899
10327,0.03841676
12849,0.048959732
15167,0.026558481
12696,0.057035074
6486,0.10190019
12431,0.06472973
3781,0.03526079
4998,0.07003601
2863,0.075223505
5800,0.11000275
12717,0.106706776
8812,0.10695559
1203,0.11990989
2768,0.08061514
16874,0.07532919
15756,0.08721933
13837,0.033952434
11045,0.120481275
5981,0.07822807
12265,0.075223505
4760,0.1739711
5923,0.052960843
6868,0.0776678
3515,0.17785943
9955,0.01958052
4073,0.051048435
15429,0.04674622
429,0.034140397
12746,0.15748401
16377,0.07887627
16932,0.07926346
14669,0.033660058
12553,0.053950444
5209,0.032170217
15324,0.0776678
12352,0.030422399
4002,0.06910785
13591,0.076093934
17358,0.09167835
10986,0.06617913
11803,0.054061778
14007,0.023307526
6258,0.059760656
6736,0.075223505
11538,0.04861581
8907,0.032445535
5344,0.046160966
8993,0.07688856
17314,0.08046928
12979,0.08042198
15411,0.08675815
5127,0.032193366
5708,0.05138552
6033,0.076093934
4296,0.07369521
9013,0.07887627
14598,0.13718846
1402,0.046885822
11126,0.15559906
13215,0.06844557
11517,0.04541284
13228,0.07655448
6827,0.075223505
12908,0.0511829
17441,0.075223505
3763,0.09575521
6224,0.043724865
1229,0.16798979
1473,0.06547694
3035,0.033968367
8591,0.05812414
10725,0.018864233
6837,0.056233067
11834,0.030515239
1840,0.037340574
16508,0.15282111
1754,0.056201685
9372,0.10600917
2823,0.10453685
13169,0.02359775
1950,0.020304171
1033,0.15093927
7043,0.034102686
10040,0.07093213
9384,0.13868026
16327,0.046502452
7941,0.06472973
1040,0.075223505
6679,0.07887627
9982,0.07926346
14194,0.047588993
14692,0.041789316
8094,0.10408255
15848,0.1033867
6231,0.04586812
1865,0.075223505
5304,0.09174734
1829,0.024800219
12055,0.022896154
16108,0.07369521
3554,0.1590323
2413,0.07926346
3806,0.040349223
3461,0.028662637
12186,0.07609462
16195,0.08142878
6515,0.054660324
5002,0.05659089
2118,0.04781715
5150,0.094735906
13613,0.06472973
3577,0.019760653
800,0.096920565
11649,0.075890794
16902,0.07688856
5264,0.09211826
17127,0.04587097
11987,0.10740497
11955,0.075223505
5978,0.0607628
10984,0.07887627
12309,0.045780428
10606,0.10486478
2985,0.07887627
14212,0.021944268
15911,0.031840645
15698,0.08861039
2069,0.0472618
4504,0.05788598
4473,0.1113101
2878,0.03671638
17317,0.03697798
1022,0.048670556
5502,0.06472973
13223,0.0745806
11183,0.04265646
3382,0.04655591
7971,0.028291494
1846,0.053690467
540,0.031417176
16484,0.1281122
16583,0.04931733
2404,0.07048057
13957,0.16602345
15677,0.035871856
8792,0.075223505
8557,0.019050201
10497,0.075223505
686,0.03662905
10500,0.07887627
9757,0.026183417
12670,0.101105936
8477,0.0511403
7579,0.03627997
15169,0.03436072
4766,0.06818129
15026,0.06330066
7075,0.048095755
7967,0.09146012
9383,0.03659146
2036,0.08741616
9623,0.07688856
136,0.031208823
14599,0.06472973
10318,0.0776678
12798,0.07262722
1218,0.10169973
891,0.16952157
430,0.033713214
6235,0.026156524
6435,0.056735024
3797,0.07926346
10604,0.21046609
6123,0.060492687
8553,0.0776678
6401,0.045132507
1889,0.057104405
15708,0.1338636
6635,0.08301148
10693,0.07887627
918,0.031711545
9330,0.08238895
8610,0.040727384
11089,0.07817015
9279,0.07887627
11580,0.061923016
1488,0.03647184
159,0.0776678
4920,0.043657552
1444,0.07565567
16385,0.04759586
16356,0.039506678
5473,0.026109487
7387,0.04466853
14477,0.043799184
11006,0.075223505
6708,0.10723761
4370,0.14691442
7987,0.075223505
53,0.07423245
11210,0.033249937
4962,0.02848995
6665,0.07532919
7680,0.029832317
1235,0.075223505
13634,0.115433045
10349,0.038494006
1041,0.06472973
6104,0.14932786
8836,0.07369521
4385,0.075223505
1050,0.105506994
3794,0.07369521
5021,0.027647002
12101,0.038370058
5121,0.07369521
15767,0.12806767
6537,0.03938687
7186,0.07532919
858,0.025253063
11436,0.021068737
17026,0.09901203
1405,0.064144745
1283,0.07688856
7838,0.076093934
1113,0.07887627
16578,0.04464073
942,0.09792066
12793,0.050673112
10388,0.224001
5676,0.06369991
13509,0.038051654
6503,0.04861119
3876,0.09553441
16877,0.0486551
476,0.15971737
11962,0.04488689
13876,0.068831
9391,0.0776678
842,0.10381067
13470,0.06472973
11252,0.08827722
15820,0.024416428
16004,0.07369521
11178,0.050665166
9007,0.0762097
16463,0.06606285
3915,0.039126713
16640,0.0539759
8498,0.0416121
12719,0.07764687
14934,0.05898865
10970,0.07688856
5710,0.07041353
12374,0.075223505
6447,0.075223505
15567,0.06097249
4132,0.075223505
3196,0.062475987
3480,0.06029109
5533,0.20043527
15085,0.049988147
5943,0.027461717
16027,0.0481119
1661,0.07688856
3397,0.075223505
2684,0.07730359
16542,0.09178621
2157,0.06981369
9900,0.020588934
9442,0.07049869
10456,0.075223505
16584,0.07387133
15307,0.034962878
15643,0.043177012
4173,0.042070545
5596,0.05363171
4080,0.027075985
12587,0.0776678
2949,0.063019276
3240,0.066216744
7939,0.079019725
12213,0.07887627
6632,0.07476775
10620,0.07369521
10947,0.075223505
12915,0.07926346
13134,0.03754104
16177,0.16181216
6332,0.05029376
4010,0.075223505
13486,0.07994969
5059,0.044294726
12302,0.08799394
12436,0.045802306
5679,0.057686836
3225,0.07810489
13808,0.06384185
534,0.12083548
16427,0.06617913
9213,0.075223505
16130,0.05045287
9182,0.12748952
318,0.07041353
4057,0.027147096
13235,0.036509268
657,0.082698844
9143,0.03623627
7413,0.113930784
8032,0.056050222
8932,0.047588993
2617,0.07369521
9633,0.055829044
15071,0.06219723
8729,0.03454736
9783,0.0494166
11994,0.051864292
4146,0.050875906
16181,0.09809274
13775,0.08906503
9200,0.041735064
11953,0.031481158
8254,0.0776678
16341,0.063056774
15807,0.075223505
7267,0.0491831
14134,0.06472973
3245,0.033396102
3419,0.047588993
17394,0.04102758
964,0.055018105
13309,0.06633343
8096,0.08899277
12183,0.033853468
10770,0.09055943
4479,0.12229998
8585,0.075223505
5939,0.07172251
12624,0.041529376
4727,0.075223505
7853,0.07822807
9474,0.039148416
4015,0.07822807
645,0.041775458
4457,0.039794613
926,0.055427458
5173,0.07193485
1665,0.0776678
10960,0.047792543
11192,0.06744996
5587,0.03189814
6432,0.053367544
13289,0.068362266
8272,0.060262214
11849,0.07369521
4767,0.04490548
14045,0.07369521
7411,0.12228371
16199,0.03838656
1440,0.03241022
4211,0.07369521
12870,0.075223505
12980,0.075223505
16978,0.08142878
14682,0.07068057
8863,0.12889405
10351,0.02520017
12628,0.10698593
6616,0.06472973
7775,0.049389694
12386,0.023435688
13054,0.075223505
8399,0.032049138
1029,0.07408014
14108,0.039376352
2760,0.05060383
15630,0.06516899
6194,0.06797127
12157,0.09220773
695,0.07926346
13389,0.053523332
9030,0.06844557
9835,0.075223505
12269,0.15293564
1669,0.13826028
6739,0.049592
1680,0.075223505
7865,0.076093934
160,0.046647973
11140,0.069612324
9659,0.05009228
606,0.07926346
6899,0.03349924
10674,0.14772406
15103,0.06830711
15236,0.04121985
14942,0.08476422
12941,0.07369521
16091,0.05272432
1197,0.029140983
10409,0.07887627
4712,0.037130237
16364,0.047588993
12385,0.076093934
7626,0.08675815
8659,0.039997272
15431,0.052989844
13031,0.082157955
2014,0.07926346
4699,0.07532919
5138,0.0404834
1391,0.0776678
685,0.046298586
5932,0.075223505
11837,0.029943436
910,0.12096869
6336,0.07688856
4883,0.02555845
7531,0.060321964
9430,0.07542863
4507,0.061963633
16756,0.057462115
4474,0.05113144
13532,0.09598324
6493,0.07332389
4739,0.07393322
8803,0.13357224
12744,0.075223505
5811,0.051742896
12084,0.04950755
3720,0.075223505
6803,0.07887627
3685,0.079019725
10739,0.075223505
15436,0.10013152
247,0.08436001
9508,0.07600054
6288,0.020186028
11228,0.07369521
1596,0.0416737
3889,0.07887627
17378,0.0906317
16026,0.075223505
7998,0.07688856
3108,0.075223505
7002,0.02877659
7654,0.076093934
10601,0.031224405
12663,0.075223505
9930,0.086127944
13643,0.089697435
11614,0.08210249
15716,0.029143639
11253,0.10951151
9774,0.066968456
7832,0.08061321
7,0.045566168
7006,0.02391769
14949,0.0641303
10628,0.0380352
11720,0.046968237
692,0.07369521
12702,0.0906317
14460,0.06260777
13891,0.075223505
8488,0.086915165
9813,0.15337782
